epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
1175,7076401,7076501,7076601,62490000000,62378354418,1.2319E+20,6.96314E+19,5.3559E+19,5.3559E+19,1.19495E+20,TRUE
1176,7076503,7076603,7076703,62378354418,62359018514,6.41482E+19,2.80856E+19,3.60626E+19,3.60626E+19,6.22237E+19,TRUE
1177,7076605,7076705,7076805,62359018514,62163035675,1.86266E+20,1.48519E+20,3.77471E+19,3.77471E+19,1.80678E+20,TRUE
1178,7076707,7076807,7076907,62163035675,62449113876,1.39548E+20,4.59079E+19,9.36397E+19,4.59079E+19,1.35361E+20,TRUE
1179,7076809,7076909,7077009,62449113876,62349723545,9.57177E+19,5.48644E+19,4.08533E+19,4.08533E+19,9.28462E+19,TRUE
1180,7076911,7077011,7077111,62349723545,62317356562,6.53415E+19,1.98501E+19,4.54914E+19,4.54914E+19,6.33813E+19,TRUE
1181,7077014,7077114,7077214,62317356562,62256876707,1.02739E+20,3.24196E+19,7.03196E+19,7.03196E+19,9.9657E+19,TRUE
1182,7077117,7077217,7077317,62256876707,62249000000,9.05356E+19,4.30803E+19,4.74553E+19,4.74553E+19,8.78196E+19,TRUE
1183,7077221,7077321,7077421,62249000000,62376095943,8.76343E+19,6.40265E+19,2.36078E+19,6.40265E+19,8.50052E+19,TRUE
1184,7077324,7077424,7077524,62376095943,62446734342,8.60964E+19,6.19325E+19,2.41639E+19,6.19325E+19,8.35135E+19,TRUE
1185,7077427,7077527,7077627,62446734342,62421940691,9.48697E+19,4.07003E+19,5.41693E+19,5.41693E+19,9.20236E+19,TRUE
1186,7077531,7077631,7077731,62421940691,62409657766,8.70975E+19,3.18369E+19,5.52606E+19,5.52606E+19,8.44846E+19,TRUE
1187,7077634,7077734,7077834,62409657766,62208659210,7.70412E+19,2.672E+19,5.03212E+19,5.03212E+19,7.473E+19,TRUE
1188,7077737,7077837,7077937,62208659210,62274528394,6.8587E+19,3.79965E+19,3.05905E+19,3.79965E+19,6.65294E+19,TRUE
1189,7077840,7077940,7078040,62274528394,62178243999,9.76758E+19,3.87761E+19,5.88997E+19,5.88997E+19,9.47455E+19,TRUE
1190,7077943,7078043,7078143,62178243999,62254180840,7.29723E+19,4.53218E+19,2.76505E+19,4.53218E+19,7.07831E+19,TRUE
1191,7078046,7078146,7078246,62254180840,62286317633,7.51372E+19,4.53194E+19,2.98179E+19,4.53194E+19,7.28831E+19,TRUE
1192,7078150,7078250,7078350,62286317633,62379330916,6.05687E+19,2.23997E+19,3.8169E+19,2.23997E+19,5.87516E+19,TRUE
1193,7078253,7078353,7078453,62379330916,62409994677,8.72653E+19,2.60641E+19,6.12012E+19,2.60641E+19,8.46473E+19,TRUE
1194,7078358,7078458,7078558,62409994677,62451140322,6.85638E+19,4.04723E+19,2.80915E+19,4.04723E+19,6.65069E+19,TRUE
1195,7078460,7078560,7078660,62451140322,62513814160,5.18091E+19,2.18366E+19,2.99725E+19,2.18366E+19,5.02548E+19,TRUE
1196,7078564,7078664,7078764,62513814160,62480717386,4.77682E+19,1.91327E+19,2.86355E+19,2.86355E+19,4.63352E+19,TRUE
1197,7078667,7078767,7078867,62480717386,62454750334,5.49931E+19,1.96899E+19,3.53032E+19,3.53032E+19,5.33433E+19,TRUE
1198,7078771,7078871,7078971,62454750334,62488000000,5.70117E+19,1.97654E+19,3.72462E+19,1.97654E+19,5.53013E+19,TRUE
1199,7078874,7078974,7079074,62488000000,62488765949,5.75456E+19,2.91048E+19,2.84408E+19,2.91048E+19,5.58193E+19,TRUE
1200,7078977,7079077,7079177,62488765949,62521563735,5.4832E+19,2.10214E+19,3.38106E+19,2.10214E+19,5.3187E+19,TRUE
1201,7079080,7079180,7079280,62521563735,62638678173,6.00994E+19,4.36582E+19,1.64413E+19,4.36582E+19,5.82965E+19,TRUE
1202,7079183,7079283,7079383,62638678173,62652000000,8.06793E+19,3.06074E+19,5.00719E+19,3.06074E+19,7.82589E+19,TRUE
1203,7079286,7079386,7079486,62652000000,62636927624,4.63392E+19,2.28985E+19,2.34407E+19,2.34407E+19,4.4949E+19,TRUE
1204,7079389,7079489,7079589,62636927624,62708060569,4.77594E+19,3.16482E+19,1.61111E+19,3.16482E+19,4.63266E+19,TRUE
1205,7079492,7079592,7079692,62708060569,62656006184,5.71831E+19,2.87383E+19,2.84448E+19,2.84448E+19,5.54676E+19,TRUE
1206,7079595,7079695,7079795,62656006184,62602091224,9.61219E+19,3.94894E+19,5.66325E+19,5.66325E+19,9.32382E+19,TRUE
1207,7079697,7079797,7079897,62602091224,62543270323,5.7085E+19,3.04156E+19,2.66694E+19,2.66694E+19,5.53724E+19,TRUE
1208,7079799,7079899,7079999,62543270323,62554000000,1.1464E+20,4.5254E+19,6.93865E+19,4.5254E+19,1.11201E+20,TRUE
1209,7079903,7080003,7080103,62554000000,62502180326,3.96086E+19,1.76237E+19,2.19849E+19,2.19849E+19,3.84204E+19,TRUE
1210,7080006,7080106,7080206,62502180326,62540035409,5.67452E+19,1.6217E+19,4.05283E+19,1.6217E+19,5.50429E+19,TRUE
1211,7080109,7080209,7080309,62540035409,62510000000,9.54422E+19,3.37181E+19,6.1724E+19,6.1724E+19,9.25789E+19,TRUE
1212,7080212,7080312,7080412,62510000000,62457267727,4.2118E+19,1.74985E+19,2.46195E+19,2.46195E+19,4.08545E+19,TRUE
1213,7080315,7080415,7080515,62457267727,62382000000,1.06507E+20,2.81667E+19,7.83402E+19,7.83402E+19,1.03312E+20,TRUE
1214,7080417,7080517,7080617,62382000000,62407749210,1.10251E+20,4.7996E+19,6.22553E+19,4.7996E+19,1.06944E+20,TRUE
1215,7080519,7080619,7080719,62407749210,62494929376,5.65295E+19,3.16711E+19,2.48584E+19,3.16711E+19,5.48336E+19,TRUE
1216,7080622,7080722,7080822,62494929376,62511907832,7.4346E+19,4.94241E+19,2.49219E+19,4.94241E+19,7.21156E+19,TRUE
1217,7080725,7080825,7080925,62511907832,62542516493,6.2468E+19,1.97116E+19,4.27564E+19,1.97116E+19,6.0594E+19,TRUE
1218,7080828,7080928,7081028,62542516493,62609000000,6.67252E+19,4.20876E+19,2.46375E+19,4.20876E+19,6.47234E+19,TRUE
1219,7080930,7081030,7081130,62609000000,62626861142,6.45176E+19,2.94615E+19,3.50561E+19,2.94615E+19,6.25821E+19,TRUE
1220,7081033,7081133,7081233,62626861142,62691626693,7.12615E+19,4.33933E+19,2.78681E+19,4.33933E+19,6.91236E+19,TRUE
1221,7081136,7081236,7081336,62691626693,62746079813,9.06227E+19,3.8617E+19,5.20056E+19,3.8617E+19,8.7904E+19,TRUE
1222,7081239,7081339,7081439,62746079813,62850597307,1.03066E+20,6.26447E+19,4.04216E+19,6.26447E+19,9.99742E+19,TRUE
1223,7081342,7081442,7081542,62850597307,62858429012,8.60264E+19,3.79472E+19,4.80791E+19,3.79472E+19,8.34456E+19,TRUE
1224,7081444,7081544,7081644,62858429012,62745815245,7.40035E+19,2.65887E+19,4.74148E+19,4.74148E+19,7.17834E+19,TRUE
1225,7081547,7081647,7081747,62745815245,62689538001,9.55683E+19,3.34995E+19,6.20688E+19,6.20688E+19,9.27012E+19,TRUE
1226,7081650,7081750,7081850,62689538001,62729963520,9.6139E+19,4.87835E+19,4.73556E+19,4.87835E+19,9.32549E+19,TRUE
1227,7081753,7081853,7081953,62729963520,62688000000,5.20795E+19,2.94148E+19,2.26647E+19,2.26647E+19,5.05171E+19,TRUE
1228,7081856,7081956,7082056,62688000000,62647463071,7.38326E+19,4.10566E+19,3.2776E+19,3.2776E+19,7.16176E+19,TRUE
1229,7081959,7082059,7082159,62647463071,62576000000,1.12994E+20,2.31134E+19,8.98808E+19,8.98808E+19,1.09604E+20,TRUE
1230,7082062,7082162,7082262,62576000000,62578000000,8.47879E+19,3.6171E+19,4.86169E+19,3.6171E+19,8.22443E+19,TRUE
1231,7082165,7082265,7082365,62578000000,62716193893,1.10399E+20,7.83739E+19,3.20255E+19,7.83739E+19,1.07087E+20,TRUE
1232,7082268,7082368,7082468,62716193893,62738832026,1.00698E+20,7.38024E+19,2.68951E+19,7.38024E+19,9.76766E+19,TRUE
1233,7082371,7082471,7082571,62738832026,62739498316,9.42202E+19,3.42395E+19,5.99807E+19,3.42395E+19,9.13935E+19,TRUE
1234,7082475,7082575,7082675,62739498316,62798814754,4.92876E+19,2.96781E+19,1.96094E+19,2.96781E+19,4.78089E+19,TRUE
1235,7082578,7082678,7082778,62798814754,62661000000,5.49787E+19,2.57406E+19,2.92381E+19,2.92381E+19,5.33293E+19,TRUE
1236,7082681,7082781,7082881,62661000000,62545924724,9.56248E+19,4.22744E+19,5.33504E+19,5.33504E+19,9.2756E+19,TRUE
1237,7082784,7082884,7082984,62545924724,62615518010,1.22879E+20,6.58184E+19,5.70611E+19,6.58184E+19,1.19193E+20,TRUE
1238,7082887,7082987,7083087,62615518010,62612000000,7.88936E+19,3.16531E+19,4.72404E+19,4.72404E+19,7.65268E+19,TRUE
1239,7082990,7083090,7083190,62612000000,62571631989,6.11577E+19,2.46871E+19,3.64706E+19,3.64706E+19,5.93229E+19,TRUE
1240,7083093,7083193,7083293,62571631989,62578104747,6.62294E+19,3.72444E+19,2.8985E+19,3.72444E+19,6.42425E+19,TRUE
1241,7083196,7083296,7083396,62578104747,62496885522,7.32132E+19,2.04821E+19,5.27311E+19,5.27311E+19,7.10168E+19,TRUE
1242,7083299,7083399,7083499,62496885522,62426967249,1.04226E+20,3.1144E+19,7.30818E+19,7.30818E+19,1.01099E+20,TRUE
1243,7083402,7083502,7083602,62426967249,62347914624,8.42842E+19,2.3573E+19,6.07113E+19,6.07113E+19,8.17557E+19,TRUE
1244,7083505,7083605,7083705,62347914624,62274000000,7.57773E+19,4.36801E+19,3.20973E+19,3.20973E+19,7.3504E+19,TRUE
1245,7083609,7083709,7083809,62274000000,62367362225,7.31167E+19,2.68913E+19,4.62254E+19,2.68913E+19,7.09232E+19,TRUE
1246,7083712,7083812,7083912,62367362225,62360467964,1.1942E+20,9.19636E+19,2.74565E+19,2.74565E+19,1.15838E+20,TRUE
1247,7083815,7083915,7084015,62360467964,62276895840,5.81112E+19,2.42061E+19,3.39051E+19,3.39051E+19,5.63679E+19,TRUE
1248,7083918,7084018,7084118,62276895840,62033197319,1.4128E+20,8.56612E+19,5.56184E+19,5.56184E+19,1.37041E+20,TRUE
1249,7084020,7084120,7084220,62033197319,61994000000,1.55834E+20,9.86696E+19,5.71643E+19,5.71643E+19,1.51159E+20,TRUE
1250,7084122,7084222,7084322,61994000000,61963361464,8.99554E+19,6.26914E+19,2.72641E+19,2.72641E+19,8.72568E+19,TRUE
1251,7084225,7084325,7084425,61963361464,61812850563,1.01893E+20,3.95545E+19,6.23381E+19,6.23381E+19,9.88358E+19,TRUE
1252,7084327,7084427,7084527,61812850563,61812733766,1.11359E+20,5.63255E+19,5.50334E+19,5.50334E+19,1.08018E+20,TRUE
1253,7084430,7084530,7084630,61812733766,61899606552,8.05675E+19,3.66089E+19,4.39586E+19,3.66089E+19,7.81504E+19,TRUE
1254,7084533,7084633,7084733,61899606552,61834725005,1.25764E+20,9.77414E+19,2.8023E+19,2.8023E+19,1.21991E+20,TRUE
1255,7084636,7084736,7084836,61834725005,61924377307,8.46559E+19,5.69818E+19,2.76741E+19,5.69818E+19,8.21162E+19,TRUE
1256,7084739,7084839,7084939,61924377307,61975730058,7.87815E+19,4.68766E+19,3.19049E+19,4.68766E+19,7.64181E+19,TRUE
1257,7084841,7084941,7085041,61975730058,61998334234,5.44333E+19,2.58737E+19,2.85595E+19,2.58737E+19,5.28003E+19,TRUE
1258,7084943,7085043,7085143,61998334234,62087872195,1.11772E+20,7.91251E+19,3.26465E+19,7.91251E+19,1.08418E+20,TRUE
1259,7085046,7085146,7085246,62087872195,62141299052,8.03965E+19,5.20818E+19,2.83146E+19,5.20818E+19,7.79846E+19,TRUE
1260,7085149,7085249,7085349,62141299052,62080769203,8.16406E+19,4.36065E+19,3.80341E+19,3.80341E+19,7.91914E+19,TRUE
1261,7085251,7085351,7085451,62080769203,62101657326,7.88213E+19,2.31937E+19,5.56276E+19,2.31937E+19,7.64567E+19,TRUE
1262,7085353,7085453,7085553,62101657326,62088755748,6.0578E+19,1.75092E+19,4.30687E+19,4.30687E+19,5.87606E+19,TRUE
1263,7085455,7085555,7085655,62088755748,62112498558,6.07557E+19,2.71006E+19,3.36552E+19,2.71006E+19,5.89331E+19,TRUE
1264,7085558,7085658,7085758,62112498558,62157867820,7.04152E+19,3.33241E+19,3.70912E+19,3.33241E+19,6.83028E+19,TRUE
1265,7085661,7085761,7085861,62157867820,62237000000,7.2861E+19,4.97933E+19,2.30677E+19,4.97933E+19,7.06752E+19,TRUE
1266,7085763,7085863,7085963,62237000000,62294836963,7.40458E+19,5.16443E+19,2.24015E+19,5.16443E+19,7.18244E+19,TRUE
1267,7085865,7085965,7086065,62294836963,62271000000,7.05625E+19,3.40139E+19,3.65486E+19,3.65486E+19,6.84456E+19,TRUE
1268,7085968,7086068,7086168,62271000000,62298961850,6.68276E+19,3.7502E+19,2.93255E+19,3.7502E+19,6.48227E+19,TRUE
1269,7086071,7086171,7086271,62298961850,62494528971,9.62783E+19,4.27387E+19,5.35396E+19,4.27387E+19,9.33899E+19,TRUE
1270,7086175,7086275,7086375,62494528971,62556000000,1.24734E+20,9.09649E+19,3.37686E+19,9.09649E+19,1.20992E+20,TRUE
1271,7086278,7086378,7086478,62556000000,62685819660,1.02797E+20,5.98938E+19,4.29031E+19,5.98938E+19,9.9713E+19,TRUE
1272,7086381,7086481,7086581,62685819660,62607839911,8.29739E+19,5.36973E+19,2.92767E+19,2.92767E+19,8.04847E+19,TRUE
1273,7086485,7086585,7086685,62607839911,62656576895,8.09333E+19,3.20226E+19,4.89107E+19,3.20226E+19,7.85053E+19,TRUE
1274,7086588,7086688,7086788,62656576895,62715113506,5.36621E+19,2.34127E+19,3.02495E+19,2.34127E+19,5.20523E+19,TRUE
1275,7086690,7086790,7086890,62715113506,62773464296,8.09667E+19,4.52054E+19,3.57612E+19,4.52054E+19,7.85377E+19,TRUE
1276,7086793,7086893,7086993,62773464296,62793371208,5.401E+19,3.4691E+19,1.9319E+19,3.4691E+19,5.23897E+19,TRUE
1277,7086896,7086996,7087096,62793371208,62861491914,7.71405E+19,3.24381E+19,4.47024E+19,3.24381E+19,7.48263E+19,TRUE
1278,7086998,7087098,7087198,62861491914,62830950762,7.38566E+19,3.96137E+19,3.42429E+19,3.42429E+19,7.16409E+19,TRUE
1279,7087101,7087201,7087301,62830950762,62824000000,7.511E+19,3.04254E+19,4.46846E+19,4.46846E+19,7.28567E+19,TRUE
1280,7087204,7087304,7087404,62824000000,62832618120,9.94231E+19,7.21527E+19,2.72704E+19,7.21527E+19,9.64404E+19,TRUE
1281,7087306,7087406,7087506,62832618120,62818000000,5.28916E+19,2.70785E+19,2.58131E+19,2.58131E+19,5.13048E+19,TRUE
1282,7087409,7087509,7087609,62818000000,62830043723,8.52224E+19,4.86433E+19,3.65791E+19,4.86433E+19,8.26657E+19,TRUE
1283,7087512,7087612,7087712,62830043723,62853000000,4.24036E+19,2.49244E+19,1.74792E+19,2.49244E+19,4.11315E+19,TRUE
1284,7087614,7087714,7087814,62853000000,62717063701,6.1191E+19,1.48082E+19,4.63827E+19,4.63827E+19,5.93552E+19,TRUE
1285,7087716,7087816,7087916,62717063701,62637096074,8.48016E+19,2.12115E+19,6.35901E+19,6.35901E+19,8.22575E+19,TRUE
1286,7087818,7087918,7088018,62637096074,62544342813,5.38791E+19,2.8558E+19,2.53211E+19,2.53211E+19,5.22628E+19,TRUE
1287,7087920,7088020,7088120,62544342813,62624465765,7.88212E+19,2.68939E+19,5.19274E+19,2.68939E+19,7.64566E+19,TRUE
1288,7088023,7088123,7088223,62624465765,62708000000,8.22358E+19,5.94078E+19,2.2828E+19,5.94078E+19,7.97688E+19,TRUE
1289,7088125,7088225,7088325,62708000000,62975500519,5.88318E+19,3.3913E+19,2.49188E+19,3.3913E+19,5.70669E+19,TRUE
1290,7088228,7088328,7088428,62975500519,62958391316,1.06897E+20,5.7749E+19,4.91481E+19,4.91481E+19,1.0369E+20,TRUE
1291,7088332,7088432,7088532,62958391316,63099919232,4.20946E+19,2.5636E+19,1.64586E+19,2.5636E+19,4.08318E+19,TRUE
1292,7088436,7088536,7088636,63099919232,63052165687,7.4502E+19,4.86435E+19,2.58585E+19,2.58585E+19,7.22669E+19,TRUE
1293,7088539,7088639,7088739,63052165687,62899561391,6.41139E+19,2.19431E+19,4.21708E+19,4.21708E+19,6.21905E+19,TRUE
1294,7088641,7088741,7088841,62899561391,62901751211,5.60664E+19,3.60927E+19,1.99737E+19,3.60927E+19,5.43844E+19,TRUE
1295,7088744,7088844,7088944,62901751211,62883937869,5.02358E+19,2.99216E+19,2.03142E+19,2.03142E+19,4.87288E+19,TRUE
1296,7088847,7088947,7089047,62883937869,62837000000,4.63599E+19,3.2723E+19,1.36369E+19,1.36369E+19,4.49691E+19,TRUE
1297,7088949,7089049,7089149,62837000000,62896323518,3.87137E+19,1.34001E+19,2.53136E+19,1.34001E+19,3.75523E+19,TRUE
1298,7089052,7089152,7089252,62896323518,62942278677,5.19054E+19,3.99865E+19,1.19188E+19,3.99865E+19,5.03482E+19,TRUE
1299,7089155,7089255,7089355,62942278677,62854923628,3.60742E+19,1.81166E+19,1.79577E+19,1.79577E+19,3.4992E+19,TRUE
1300,7089258,7089358,7089458,62854923628,62681000000,8.98025E+19,2.29549E+19,6.68477E+19,6.68477E+19,8.71085E+19,TRUE
1301,7089360,7089460,7089560,62681000000,62716654975,5.41355E+19,3.18936E+19,2.22419E+19,3.18936E+19,5.25114E+19,TRUE
1302,7089462,7089562,7089662,62716654975,62700230634,4.19301E+19,2.07744E+19,2.11558E+19,2.11558E+19,4.06722E+19,TRUE
1303,7089565,7089665,7089765,62700230634,62592425840,3.45622E+19,1.62536E+19,1.83087E+19,1.83087E+19,3.35254E+19,TRUE
1304,7089667,7089767,7089867,62592425840,62499672686,6.48942E+19,1.02852E+19,5.4609E+19,5.4609E+19,6.29474E+19,TRUE
1305,7089769,7089869,7089969,62499672686,62514172603,4.86773E+19,3.79992E+19,1.06781E+19,3.79992E+19,4.7217E+19,TRUE
1306,7089872,7089972,7090072,62514172603,62523688192,5.39818E+19,2.68555E+19,2.71264E+19,2.68555E+19,5.23624E+19,TRUE
1307,7089975,7090075,7090175,62523688192,62365494248,5.47849E+19,2.57802E+19,2.90047E+19,2.90047E+19,5.31414E+19,TRUE
1308,7090078,7090178,7090278,62365494248,62338345159,5.75853E+19,1.80276E+19,3.95577E+19,3.95577E+19,5.58577E+19,TRUE
1309,7090181,7090281,7090381,62338345159,62431615765,6.23939E+19,2.02804E+19,4.21135E+19,2.02804E+19,6.05221E+19,TRUE
1310,7090283,7090383,7090483,62431615765,62451842612,4.86791E+19,2.93384E+19,1.93406E+19,2.93384E+19,4.72187E+19,TRUE
1311,7090385,7090485,7090585,62451842612,62554000000,7.23764E+19,5.83855E+19,1.39909E+19,5.83855E+19,7.02051E+19,TRUE
1312,7090488,7090588,7090688,62554000000,62542106981,5.96656E+19,3.95482E+19,2.01173E+19,2.01173E+19,5.78756E+19,TRUE
1313,7090590,7090690,7090790,62542106981,62448578083,7.0316E+19,1.65116E+19,5.38044E+19,5.38044E+19,6.82065E+19,TRUE
1314,7090693,7090793,7090893,62448578083,62503522601,5.1776E+19,2.9481E+19,2.2295E+19,2.9481E+19,5.02228E+19,TRUE
1315,7090796,7090896,7090996,62503522601,62501111383,4.62238E+19,2.96377E+19,1.65861E+19,1.65861E+19,4.48371E+19,TRUE
1316,7090899,7090999,7091099,62501111383,62445000000,3.72499E+19,2.1536E+19,1.57139E+19,1.57139E+19,3.61324E+19,TRUE
1317,7091002,7091102,7091202,62445000000,62500487836,5.73777E+19,2.52688E+19,3.21089E+19,2.52688E+19,5.56564E+19,TRUE
1318,7091104,7091204,7091304,62500487836,62448103816,4.49921E+19,1.50323E+19,2.99598E+19,2.99598E+19,4.36423E+19,TRUE
1319,7091207,7091307,7091407,62448103816,62551000000,5.23365E+19,2.52339E+19,2.71025E+19,2.52339E+19,5.07664E+19,TRUE
1320,7091310,7091410,7091510,62551000000,62614322306,5.46944E+19,3.90056E+19,1.56888E+19,3.90056E+19,5.30535E+19,TRUE
1321,7091412,7091512,7091612,62614322306,62712541437,6.85796E+19,4.30256E+19,2.5554E+19,4.30256E+19,6.65222E+19,TRUE
1322,7091514,7091614,7091714,62712541437,62720271243,5.73475E+19,3.48004E+19,2.25472E+19,3.48004E+19,5.56271E+19,TRUE
1323,7091616,7091716,7091816,62720271243,62494000000,1.00625E+20,4.5041E+19,5.55842E+19,5.55842E+19,9.76064E+19,TRUE
1324,7091718,7091818,7091918,62494000000,62533720155,5.45324E+19,2.75791E+19,2.69533E+19,2.75791E+19,5.28965E+19,TRUE
1325,7091821,7091921,7092021,62533720155,62484638515,6.1404E+19,3.06856E+19,3.07185E+19,3.07185E+19,5.95619E+19,TRUE
1326,7091923,7092023,7092123,62484638515,62449137660,5.74151E+19,2.54212E+19,3.19939E+19,3.19939E+19,5.56926E+19,TRUE
1327,7092025,7092125,7092225,62449137660,62510076283,3.9601E+19,2.39567E+19,1.56443E+19,2.39567E+19,3.8413E+19,TRUE
1328,7092128,7092228,7092328,62510076283,62491278851,5.00758E+19,2.84754E+19,2.16005E+19,2.16005E+19,4.85735E+19,TRUE
1329,7092231,7092331,7092431,62491278851,62491278851,5.88945E+19,3.03003E+19,2.85943E+19,0,0,TRUE
1330,7092333,7092433,7092533,62491278851,62584619872,7.35336E+19,2.95273E+19,4.40063E+19,2.95273E+19,7.13276E+19,TRUE
1331,7092435,7092535,7092635,62584619872,62604706383,6.83034E+19,5.11054E+19,1.7198E+19,5.11054E+19,6.62543E+19,TRUE
1332,7092538,7092638,7092738,62604706383,62753000000,7.57331E+19,2.03317E+19,5.54014E+19,2.03317E+19,7.34612E+19,TRUE
1333,7092640,7092740,7092840,62753000000,62775000000,7.33597E+19,4.73044E+19,2.60553E+19,4.73044E+19,7.11589E+19,TRUE
1334,7092742,7092842,7092942,62775000000,62748000000,5.26707E+19,1.28069E+19,3.98637E+19,3.98637E+19,5.10905E+19,TRUE
1335,7092844,7092944,7093044,62748000000,0,4.81138E+19,2.27079E+19,2.54059E+19,0,0,FALSE
1336,7092948,7093048,7093148,0,0,5.38294E+19,2.13429E+19,3.24865E+19,0,0,FALSE
1337,7094922,7095022,7095122,63385215819,63527015417,1.53944E+19,5.47111E+18,9.92327E+18,5.47111E+18,1.49325E+19,TRUE
1338,7095024,7095124,7095224,63527015417,63510160396,1.77745E+19,1.01981E+19,7.57638E+18,7.57638E+18,1.72413E+19,TRUE
1339,7095126,7095226,7095326,63510160396,63576853520,2.49038E+19,1.12171E+19,1.36867E+19,1.12171E+19,2.41567E+19,TRUE
1340,7095228,7095328,7095428,63576853520,63794000000,3.39271E+19,2.34075E+19,1.05197E+19,2.34075E+19,3.29093E+19,TRUE
1341,7095331,7095431,7095531,63794000000,63719000000,5.43658E+19,3.97646E+19,1.46012E+19,1.46012E+19,5.27349E+19,TRUE
1342,7095438,7095538,7095638,63719000000,63641095572,4.41919E+19,2.16442E+19,2.25477E+19,2.25477E+19,4.28661E+19,TRUE
1343,7095541,7095641,7095741,63641095572,63750839499,5.60579E+19,2.7298E+19,2.876E+19,2.7298E+19,5.43762E+19,TRUE
1344,7095644,7095744,7095844,63750839499,63595757428,5.59042E+19,2.61215E+19,2.97826E+19,2.97826E+19,5.42271E+19,TRUE
1345,7095746,7095846,7095946,63595757428,63510000000,5.69571E+19,1.77407E+19,3.92164E+19,3.92164E+19,5.52484E+19,TRUE
1346,7095848,7095948,7096048,63510000000,63527992793,4.37498E+19,2.3075E+19,2.06748E+19,2.3075E+19,4.24373E+19,TRUE
1347,7095950,7096050,7096150,63527992793,63379753029,4.73093E+19,2.22387E+19,2.50706E+19,2.50706E+19,4.589E+19,TRUE
1348,7096052,7096152,7096252,63379753029,63439651300,7.65535E+19,3.34695E+19,4.3084E+19,3.34695E+19,7.42569E+19,TRUE
1349,7096154,7096254,7096354,63439651300,63417000000,4.81504E+19,1.80465E+19,3.01039E+19,3.01039E+19,4.67059E+19,TRUE
1350,7096256,7096356,7096456,63417000000,63339000000,5.92749E+19,3.09316E+19,2.83433E+19,2.83433E+19,5.74967E+19,TRUE
1351,7096359,7096459,7096559,63339000000,63425987746,5.89157E+19,3.33063E+19,2.56094E+19,3.33063E+19,5.71482E+19,TRUE
1352,7096462,7096562,7096662,63425987746,63502367291,5.81561E+19,4.12294E+19,1.69267E+19,4.12294E+19,5.64114E+19,TRUE
1353,7096565,7096665,7096765,63502367291,63481186534,6.24939E+19,4.22999E+19,2.0194E+19,2.0194E+19,6.06191E+19,TRUE
1354,7096667,7096767,7096867,63481186534,63480869168,4.03882E+19,1.82015E+19,2.21867E+19,2.21867E+19,3.91765E+19,TRUE
1355,7096770,7096870,7096970,63480869168,63270004101,4.68024E+19,1.08249E+19,3.59775E+19,3.59775E+19,4.53983E+19,TRUE
1356,7096873,7096973,7097073,63270004101,63259000000,5.65996E+19,1.83652E+19,3.82344E+19,3.82344E+19,5.49016E+19,TRUE
1357,7096976,7097076,7097176,63259000000,63342293817,4.84981E+19,2.10709E+19,2.74271E+19,2.10709E+19,4.70431E+19,TRUE
1358,7097078,7097178,7097278,63342293817,63475031349,4.70465E+19,3.39693E+19,1.30772E+19,3.39693E+19,4.56351E+19,TRUE
1359,7097180,7097280,7097380,63475031349,63495000000,6.19808E+19,2.51951E+19,3.67857E+19,2.51951E+19,6.01214E+19,TRUE
1360,7097283,7097383,7097483,63495000000,63456902102,3.1966E+19,1.38307E+19,1.81353E+19,1.81353E+19,3.1007E+19,TRUE
1361,7097386,7097486,7097586,63456902102,63373015248,6.72305E+19,1.92636E+19,4.7967E+19,4.7967E+19,6.52136E+19,TRUE
1362,7097489,7097589,7097689,63373015248,63372476890,5.86746E+19,2.68831E+19,3.17915E+19,3.17915E+19,5.69144E+19,TRUE
1363,7097591,7097691,7097791,63372476890,63291389233,6.24644E+19,3.65289E+19,2.59355E+19,2.59355E+19,6.05905E+19,TRUE
1364,7097694,7097794,7097894,63291389233,63261615858,6.35337E+19,2.33478E+19,4.01859E+19,4.01859E+19,6.16277E+19,TRUE
1365,7097796,7097896,7097996,63261615858,63190544508,7.88925E+19,2.40032E+19,5.48893E+19,5.48893E+19,7.65257E+19,TRUE
1366,7097899,7097999,7098099,63190544508,63283000000,7.17674E+19,2.90513E+19,4.27162E+19,2.90513E+19,6.96144E+19,TRUE
1367,7098002,7098102,7098202,63283000000,63156958695,9.56495E+19,6.84984E+19,2.71511E+19,2.71511E+19,9.27801E+19,TRUE
1368,7098105,7098205,7098305,63156958695,63251627802,8.74433E+19,3.25201E+19,5.49232E+19,3.25201E+19,8.482E+19,TRUE
1369,7098208,7098308,7098408,63251627802,63251465275,4.09241E+19,2.57963E+19,1.51277E+19,1.51277E+19,3.96963E+19,TRUE
1370,7098312,7098412,7098512,63251465275,63181000000,4.8693E+19,1.75822E+19,3.11108E+19,3.11108E+19,4.72323E+19,TRUE
1371,7098416,7098516,7098616,63181000000,63392000000,5.78585E+19,2.65531E+19,3.13054E+19,2.65531E+19,5.61227E+19,TRUE
1372,7098518,7098618,7098718,63392000000,63400399495,6.15324E+19,4.33082E+19,1.82242E+19,4.33082E+19,5.96865E+19,TRUE
1373,7098623,7098723,7098823,63400399495,63315948537,4.74363E+19,2.24053E+19,2.5031E+19,2.5031E+19,4.60132E+19,TRUE
